trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
234472,18:00:00,18:00:00,58381,1,,,,1
234472,18:15:00,18:15:00,5048,2,,,,1
234473,18:30:00,18:30:00,58381,1,,,,1
234473,18:45:00,18:45:00,5048,2,,,,1
661307,11:10:00,11:10:00,5046,1,,,,1
661307,11:12:00,11:12:00,5047,2,,,,1
661307,11:13:00,11:13:00,5048,3,,,,1
661307,11:15:00,11:15:00,5042,4,,,,1
661307,11:16:00,11:16:00,5043,5,,,,1
661307,11:17:00,11:17:00,6248,6,,,,1
661307,11:20:00,11:20:00,5044,7,,,,1
661307,11:23:00,11:23:00,5045,8,,,,1
661307,11:24:00,11:24:00,6854,9,,,,1
661307,11:28:00,11:28:00,5046,10,,,,1
661308,11:30:00,11:30:00,5046,1,,,,1
661308,11:32:00,11:32:00,5047,2,,,,1
661308,11:33:00,11:33:00,5048,3,,,,1
670371,07:40:00,07:40:00,5046,1,,,,1
670371,07:42:00,07:42:00,5047,2,,,,1
670371,07:43:00,07:43:00,5048,3,,,,1
670371,07:44:00,07:44:00,5042,4,,,,1
670371,07:45:00,07:45:00,5043,5,,,,1
670371,07:46:00,07:46:00,6248,6,,,,1
670371,07:50:00,07:50:00,5044,7,,,,1
670371,07:55:00,07:55:00,5045,8,,,,1
670371,07:56:00,07:56:00,6854,9,,,,1
670371,07:57:00,07:57:00,5046,10,,,,1
670372,08:00:00,08:00:00,5046,1,,,,1
670372,08:02:00,08:02:00,5047,2,,,,1
670372,08:03:00,08:03:00,5048,3,,,,1
670372,08:04:00,08:04:00,5042,4,,,,1
670372,08:05:00,08:05:00,5043,5,,,,1
670372,08:06:00,08:06:00,6248,6,,,,1
670372,08:10:00,08:10:00,5044,7,,,,1
670372,08:15:00,08:15:00,5045,8,,,,1
670372,08:16:00,08:16:00,6854,9,,,,1
670372,08:17:00,08:17:00,5046,10,,,,1
670373,08:20:00,08:20:00,5046,1,,,,1
670373,08:22:00,08:22:00,5047,2,,,,1
670373,08:23:00,08:23:00,5048,3,,,,1
670373,08:24:00,08:24:00,5042,4,,,,1
670373,08:25:00,08:25:00,5043,5,,,,1
670373,08:26:00,08:26:00,6248,6,,,,1
670373,08:30:00,08:30:00,5044,7,,,,1
670373,08:35:00,08:35:00,5045,8,,,,1
670373,08:36:00,08:36:00,6854,9,,,,1
670373,08:37:00,08:37:00,5046,10,,,,1
670374,08:40:00,08:40:00,5046,1,,,,1
670374,08:42:00,08:42:00,5047,2,,,,1
670374,08:43:00,08:43:00,5048,3,,,,1
670374,08:44:00,08:44:00,5042,4,,,,1
670374,08:45:00,08:45:00,5043,5,,,,1
670374,08:46:00,08:46:00,6248,6,,,,1
670374,08:50:00,08:50:00,5044,7,,,,1
670374,08:55:00,08:55:00,5045,8,,,,1
670374,08:56:00,08:56:00,6854,9,,,,1
670374,08:57:00,08:57:00,5046,10,,,,1
670375,09:00:00,09:00:00,5046,1,,,,1
670375,09:02:00,09:02:00,5047,2,,,,1
670375,09:03:00,09:03:00,5048,3,,,,1
670375,09:04:00,09:04:00,5042,4,,,,1
670375,09:05:00,09:05:00,5043,5,,,,1
670375,09:06:00,09:06:00,6248,6,,,,1
670375,09:10:00,09:10:00,5044,7,,,,1
670375,09:15:00,09:15:00,5045,8,,,,1
670375,09:16:00,09:16:00,6854,9,,,,1
670375,09:17:00,09:17:00,5046,10,,,,1
670376,09:30:00,09:30:00,5046,1,,,,1
670376,09:32:00,09:32:00,5047,2,,,,1
670376,09:33:00,09:33:00,5048,3,,,,1
670376,09:34:00,09:34:00,5042,4,,,,1
670376,09:35:00,09:35:00,5043,5,,,,1
670376,09:36:00,09:36:00,6248,6,,,,1
670376,09:40:00,09:40:00,5044,7,,,,1
670376,09:45:00,09:45:00,5045,8,,,,1
670376,09:46:00,09:46:00,6854,9,,,,1
670376,09:47:00,09:47:00,5046,10,,,,1
670377,09:50:00,09:50:00,5046,1,,,,1
670377,09:52:00,09:52:00,5047,2,,,,1
670377,09:53:00,09:53:00,5048,3,,,,1
670377,09:54:00,09:54:00,5042,4,,,,1
670377,09:55:00,09:55:00,5043,5,,,,1
670377,09:56:00,09:56:00,6248,6,,,,1
670377,10:00:00,10:00:00,5044,7,,,,1
670377,10:05:00,10:05:00,5045,8,,,,1
670377,10:06:00,10:06:00,6854,9,,,,1
670377,10:07:00,10:07:00,5046,10,,,,1
670378,10:10:00,10:10:00,5046,1,,,,1
670378,10:12:00,10:12:00,5047,2,,,,1
670378,10:13:00,10:13:00,5048,3,,,,1
670378,10:14:00,10:14:00,5042,4,,,,1
670378,10:15:00,10:15:00,5043,5,,,,1
670378,10:16:00,10:16:00,6248,6,,,,1
670378,10:20:00,10:20:00,5044,7,,,,1
670378,10:25:00,10:25:00,5045,8,,,,1
670378,10:26:00,10:26:00,6854,9,,,,1
670378,10:27:00,10:27:00,5046,10,,,,1
670379,10:30:00,10:30:00,5046,1,,,,1
670379,10:32:00,10:32:00,5047,2,,,,1
670379,10:33:00,10:33:00,5048,3,,,,1
670379,10:34:00,10:34:00,5042,4,,,,1
670379,10:35:00,10:35:00,5043,5,,,,1
670379,10:36:00,10:36:00,6248,6,,,,1
670379,10:40:00,10:40:00,5044,7,,,,1
670379,10:45:00,10:45:00,5045,8,,,,1
670379,10:46:00,10:46:00,6854,9,,,,1
670379,10:47:00,10:47:00,5046,10,,,,1
670380,11:40:00,11:40:00,5046,1,,,,1
670380,11:42:00,11:42:00,5047,2,,,,1
670380,11:43:00,11:43:00,5048,3,,,,1
670380,11:44:00,11:44:00,5042,4,,,,1
670380,11:45:00,11:45:00,5043,5,,,,1
670380,11:46:00,11:46:00,6248,6,,,,1
670380,11:50:00,11:50:00,5044,7,,,,1
670380,11:55:00,11:55:00,5045,8,,,,1
670380,11:56:00,11:56:00,6854,9,,,,1
670380,11:57:00,11:57:00,5046,10,,,,1
670381,12:00:00,12:00:00,5046,1,,,,1
670381,12:02:00,12:02:00,5047,2,,,,1
670381,12:03:00,12:03:00,5048,3,,,,1
670381,12:04:00,12:04:00,5042,4,,,,1
670381,12:05:00,12:05:00,5043,5,,,,1
670381,12:06:00,12:06:00,6248,6,,,,1
670381,12:10:00,12:10:00,5044,7,,,,1
670381,12:15:00,12:15:00,5045,8,,,,1
670381,12:16:00,12:16:00,6854,9,,,,1
670381,12:17:00,12:17:00,5046,10,,,,1
670382,12:20:00,12:20:00,5046,1,,,,1
670382,12:22:00,12:22:00,5047,2,,,,1
670382,12:23:00,12:23:00,5048,3,,,,1
670382,12:24:00,12:24:00,5042,4,,,,1
670382,12:25:00,12:25:00,5043,5,,,,1
670382,12:26:00,12:26:00,6248,6,,,,1
670382,12:30:00,12:30:00,5044,7,,,,1
670382,12:35:00,12:35:00,5045,8,,,,1
670382,12:36:00,12:36:00,6854,9,,,,1
670382,12:37:00,12:37:00,5046,10,,,,1
670383,12:40:00,12:40:00,5046,1,,,,1
670383,12:42:00,12:42:00,5047,2,,,,1
670383,12:43:00,12:43:00,5048,3,,,,1
670383,12:44:00,12:44:00,5042,4,,,,1
670383,12:45:00,12:45:00,5043,5,,,,1
670383,12:46:00,12:46:00,6248,6,,,,1
670383,12:50:00,12:50:00,5044,7,,,,1
670383,12:55:00,12:55:00,5045,8,,,,1
670383,12:56:00,12:56:00,6854,9,,,,1
670383,12:57:00,12:57:00,5046,10,,,,1
670384,13:00:00,13:00:00,5046,1,,,,1
670384,13:02:00,13:02:00,5047,2,,,,1
670384,13:03:00,13:03:00,5048,3,,,,1
670384,13:04:00,13:04:00,5042,4,,,,1
670384,13:05:00,13:05:00,5043,5,,,,1
670384,13:06:00,13:06:00,6248,6,,,,1
670384,13:10:00,13:10:00,5044,7,,,,1
670384,13:15:00,13:15:00,5045,8,,,,1
670384,13:16:00,13:16:00,6854,9,,,,1
670384,13:17:00,13:17:00,5046,10,,,,1
670385,13:20:00,13:20:00,5046,1,,,,1
670385,13:22:00,13:22:00,5047,2,,,,1
670385,13:23:00,13:23:00,5048,3,,,,1
670385,13:24:00,13:24:00,5042,4,,,,1
670385,13:25:00,13:25:00,5043,5,,,,1
670385,13:26:00,13:26:00,6248,6,,,,1
670385,13:30:00,13:30:00,5044,7,,,,1
670385,13:35:00,13:35:00,5045,8,,,,1
670385,13:36:00,13:36:00,6854,9,,,,1
670385,13:37:00,13:37:00,5046,10,,,,1
670386,13:50:00,13:50:00,5046,1,,,,1
670386,13:52:00,13:52:00,5047,2,,,,1
670386,13:53:00,13:53:00,5048,3,,,,1
670386,13:54:00,13:54:00,5042,4,,,,1
670386,13:55:00,13:55:00,5043,5,,,,1
670386,13:56:00,13:56:00,6248,6,,,,1
670386,14:00:00,14:00:00,5044,7,,,,1
670386,14:05:00,14:05:00,5045,8,,,,1
670386,14:06:00,14:06:00,6854,9,,,,1
670386,14:07:00,14:07:00,5046,10,,,,1
670387,14:10:00,14:10:00,5046,1,,,,1
670387,14:12:00,14:12:00,5047,2,,,,1
670387,14:13:00,14:13:00,5048,3,,,,1
670387,14:14:00,14:14:00,5042,4,,,,1
670387,14:15:00,14:15:00,5043,5,,,,1
670387,14:16:00,14:16:00,6248,6,,,,1
670387,14:20:00,14:20:00,5044,7,,,,1
670387,14:25:00,14:25:00,5045,8,,,,1
670387,14:26:00,14:26:00,6854,9,,,,1
670387,14:27:00,14:27:00,5046,10,,,,1
670388,14:30:00,14:30:00,5046,1,,,,1
670388,14:32:00,14:32:00,5047,2,,,,1
670388,14:33:00,14:33:00,5048,3,,,,1
670388,14:34:00,14:34:00,5042,4,,,,1
670388,14:35:00,14:35:00,5043,5,,,,1
670388,14:36:00,14:36:00,6248,6,,,,1
670388,14:40:00,14:40:00,5044,7,,,,1
670388,14:45:00,14:45:00,5045,8,,,,1
670388,14:46:00,14:46:00,6854,9,,,,1
670388,14:47:00,14:47:00,5046,10,,,,1
670389,14:50:00,14:50:00,5046,1,,,,1
670389,14:52:00,14:52:00,5047,2,,,,1
670389,14:53:00,14:53:00,5048,3,,,,1
670389,14:54:00,14:54:00,5042,4,,,,1
670389,14:55:00,14:55:00,5043,5,,,,1
670389,14:56:00,14:56:00,6248,6,,,,1
670389,15:00:00,15:00:00,5044,7,,,,1
670389,15:05:00,15:05:00,5045,8,,,,1
670389,15:06:00,15:06:00,6854,9,,,,1
670389,15:07:00,15:07:00,5046,10,,,,1
670390,15:10:00,15:10:00,5046,1,,,,1
670390,15:12:00,15:12:00,5047,2,,,,1
670390,15:13:00,15:13:00,5048,3,,,,1
670390,15:14:00,15:14:00,5042,4,,,,1
670390,15:15:00,15:15:00,5043,5,,,,1
670390,15:16:00,15:16:00,6248,6,,,,1
670390,15:20:00,15:20:00,5044,7,,,,1
670391,16:30:00,16:30:00,5046,1,,,,1
670391,16:32:00,16:32:00,5047,2,,,,1
670391,16:35:00,16:35:00,5048,3,,,,1
670391,16:36:00,16:36:00,5042,4,,,,1
670391,16:37:00,16:37:00,5043,5,,,,1
670391,16:38:00,16:38:00,6248,6,,,,1
670391,16:45:00,16:45:00,5044,7,,,,1
670391,16:48:00,16:48:00,5045,8,,,,1
670391,16:49:00,16:49:00,6854,9,,,,1
670391,16:50:00,16:50:00,5046,10,,,,1
670392,16:55:00,16:55:00,5046,1,,,,1
670392,16:57:00,16:57:00,5047,2,,,,1
670392,17:00:00,17:00:00,5048,3,,,,1
670392,17:01:00,17:01:00,5042,4,,,,1
670392,17:02:00,17:02:00,5043,5,,,,1
670392,17:03:00,17:03:00,6248,6,,,,1
670392,17:10:00,17:10:00,5044,7,,,,1
670392,17:13:00,17:13:00,5045,8,,,,1
670392,17:14:00,17:14:00,6854,9,,,,1
670392,17:15:00,17:15:00,5046,10,,,,1
670393,17:20:00,17:20:00,5046,1,,,,1
670393,17:22:00,17:22:00,5047,2,,,,1
670393,17:30:00,17:30:00,5048,3,,,,1
670393,17:31:00,17:31:00,5042,4,,,,1
670393,17:32:00,17:32:00,5043,5,,,,1
670393,17:33:00,17:33:00,6248,6,,,,1
670393,17:40:00,17:40:00,5044,7,,,,1
670393,17:43:00,17:43:00,5045,8,,,,1
670393,17:44:00,17:44:00,6854,9,,,,1
670393,17:45:00,17:45:00,5046,10,,,,1
670394,17:50:00,17:50:00,5046,1,,,,1
670394,17:52:00,17:52:00,5047,2,,,,1
670394,18:00:00,18:00:00,5048,3,,,,1
670394,18:01:00,18:01:00,5042,4,,,,1
670394,18:02:00,18:02:00,5043,5,,,,1
670394,18:03:00,18:03:00,6248,6,,,,1
670394,18:10:00,18:10:00,5044,7,,,,1
670394,18:13:00,18:13:00,5045,8,,,,1
670394,18:14:00,18:14:00,6854,9,,,,1
670394,18:15:00,18:15:00,5046,10,,,,1
670395,10:50:00,10:50:00,5046,1,,,,1
670395,10:52:00,10:52:00,5047,2,,,,1
670395,10:53:00,10:53:00,5048,3,,,,1
670395,10:54:00,10:54:00,5043,4,,,,1
670395,10:55:00,10:55:00,6248,5,,,,1
670395,11:00:00,11:00:00,5044,6,,,,1
661285,21:20:00,21:20:00,5049,1,,,,1
661285,21:21:00,21:21:00,23509,2,,,,1
661285,21:23:00,21:23:00,5050,3,,,,1
661285,21:25:00,21:25:00,5042,4,,,,1
661285,21:26:00,21:26:00,5043,5,,,,1
661285,21:27:00,21:27:00,6248,6,,,,1
661285,21:30:00,21:30:00,5044,7,,,,1
661285,21:33:00,21:33:00,5045,8,,,,1
661285,21:37:00,21:37:00,5051,9,,,,1
661285,21:38:00,21:38:00,6854,10,,,,1
661285,21:40:00,21:40:00,5046,11,,,,1
661286,21:40:00,21:40:00,5046,1,,,,1
661286,21:47:00,21:47:00,5047,2,,,,1
661286,21:50:00,21:50:00,5048,3,,,,1
661286,22:00:00,22:00:00,5049,4,,,,1
661286,22:01:00,22:01:00,23509,5,,,,1
661286,22:03:00,22:03:00,5050,6,,,,1
661286,22:05:00,22:05:00,5042,7,,,,1
661286,22:06:00,22:06:00,5043,8,,,,1
661286,22:07:00,22:07:00,6248,9,,,,1
661286,22:10:00,22:10:00,5044,10,,,,1
661286,22:13:00,22:13:00,5045,11,,,,1
661286,22:17:00,22:17:00,5051,12,,,,1
661286,22:18:00,22:18:00,6854,13,,,,1
661286,22:20:00,22:20:00,5046,14,,,,1
661287,22:20:00,22:20:00,5046,1,,,,1
661287,22:27:00,22:27:00,5047,2,,,,1
661287,22:30:00,22:30:00,5048,3,,,,1
661287,22:40:00,22:40:00,5049,4,,,,1
661287,22:42:00,22:42:00,23509,5,,,,1
661287,22:43:00,22:43:00,5050,6,,,,1
661287,22:45:00,22:45:00,5042,7,,,,1
661287,22:46:00,22:46:00,5043,8,,,,1
661287,22:47:00,22:47:00,6248,9,,,,1
661287,22:50:00,22:50:00,5044,10,,,,1
661287,22:53:00,22:53:00,5045,11,,,,1
661287,22:57:00,22:57:00,5051,12,,,,1
661287,22:58:00,22:58:00,6854,13,,,,1
661287,22:59:00,22:59:00,5046,14,,,,1
661288,23:00:00,23:00:00,5046,1,,,,1
661288,23:07:00,23:07:00,5047,2,,,,1
661288,23:10:00,23:10:00,5048,3,,,,1
661288,23:20:00,23:20:00,5049,4,,,,1
661288,23:21:00,23:21:00,23509,5,,,,1
661288,23:23:00,23:23:00,5050,6,,,,1
661288,23:25:00,23:25:00,5042,7,,,,1
661288,23:26:00,23:26:00,5043,8,,,,1
661288,23:27:00,23:27:00,6248,9,,,,1
661288,23:30:00,23:30:00,5044,10,,,,1
661288,23:33:00,23:33:00,5045,11,,,,1
661288,23:37:00,23:37:00,5051,12,,,,1
661288,23:38:00,23:38:00,6854,13,,,,1
661288,23:39:00,23:39:00,5046,14,,,,1
661289,23:40:00,23:40:00,5046,1,,,,1
661289,23:47:00,23:47:00,5047,2,,,,1
661289,23:50:00,23:50:00,5048,3,,,,1
661289,24:00:00,24:00:00,5049,4,,,,1
661289,24:01:00,24:01:00,23509,5,,,,1
661289,24:03:00,24:03:00,5050,6,,,,1
661321,21:10:00,21:10:00,5045,1,,,,1
661321,21:15:00,21:15:00,5051,2,,,,1
661321,21:16:00,21:16:00,6854,3,,,,1
661321,21:17:00,21:17:00,5046,4,,,,1
661322,21:20:00,21:20:00,5046,1,,,,1
661322,21:27:00,21:27:00,5047,2,,,,1
661322,21:30:00,21:30:00,5048,3,,,,1
661322,21:40:00,21:40:00,5049,4,,,,1
661322,21:41:00,21:41:00,23509,5,,,,1
661322,21:43:00,21:43:00,5050,6,,,,1
661322,21:45:00,21:45:00,5042,7,,,,1
661322,21:46:00,21:46:00,5043,8,,,,1
661322,21:47:00,21:47:00,6248,9,,,,1
661322,21:50:00,21:50:00,5044,10,,,,1
661322,21:53:00,21:53:00,5045,11,,,,1
661323,00:40:00,00:40:00,5046,1,,,,1
661323,00:42:00,00:42:00,5047,2,,,,1
661323,00:45:00,00:45:00,5048,3,,,,1
661323,00:50:00,00:50:00,5049,4,,,,1
661323,00:51:00,00:51:00,23509,5,,,,1
661323,00:52:00,00:52:00,5050,6,,,,1
661323,00:53:00,00:53:00,5042,7,,,,1
661323,00:54:00,00:54:00,5043,8,,,,1
661323,00:55:00,00:55:00,6248,9,,,,1
661323,01:00:00,01:00:00,5044,10,,,,1
661323,01:03:00,01:03:00,5045,11,,,,1
661323,01:07:00,01:07:00,5051,12,,,,1
661323,01:08:00,01:08:00,6854,13,,,,1
661323,01:09:00,01:09:00,5046,14,,,,1
661324,01:10:00,01:10:00,5046,1,,,,1
661324,01:17:00,01:17:00,5047,2,,,,1
661324,01:20:00,01:20:00,5048,3,,,,1
661324,01:25:00,01:25:00,5049,4,,,,1
661324,01:26:00,01:26:00,23509,5,,,,1
661324,01:27:00,01:27:00,5050,6,,,,1
661324,01:28:00,01:28:00,5042,7,,,,1
661324,01:29:00,01:29:00,5043,8,,,,1
661324,01:30:00,01:30:00,6248,9,,,,1
661324,01:35:00,01:35:00,5044,10,,,,1
661324,01:38:00,01:38:00,5045,11,,,,1
661324,01:42:00,01:42:00,5051,12,,,,1
661324,01:43:00,01:43:00,6854,13,,,,1
661324,01:44:00,01:44:00,5046,14,,,,1
661325,01:45:00,01:45:00,5046,1,,,,1
661325,01:52:00,01:52:00,5047,2,,,,1
661325,01:55:00,01:55:00,5048,3,,,,1
661325,02:00:00,02:00:00,5049,4,,,,1
661325,02:01:00,02:01:00,23509,5,,,,1
661325,02:02:00,02:02:00,5050,6,,,,1
661325,02:03:00,02:03:00,5042,7,,,,1
661325,02:04:00,02:04:00,5043,8,,,,1
661325,02:05:00,02:05:00,6248,9,,,,1
661325,02:10:00,02:10:00,5044,10,,,,1
661325,02:13:00,02:13:00,5045,11,,,,1
661325,02:17:00,02:17:00,5051,12,,,,1
661325,02:18:00,02:18:00,6854,13,,,,1
661325,02:19:00,02:19:00,5046,14,,,,1
661326,02:20:00,02:20:00,5046,1,,,,1
661326,02:27:00,02:27:00,5047,2,,,,1
661326,02:30:00,02:30:00,5048,3,,,,1
661326,02:35:00,02:35:00,5049,4,,,,1
661326,02:36:00,02:36:00,23509,5,,,,1
661326,02:37:00,02:37:00,5050,6,,,,1
661326,02:38:00,02:38:00,5042,7,,,,1
661326,02:39:00,02:39:00,5043,8,,,,1
661326,02:41:00,02:41:00,6248,9,,,,1
661326,02:45:00,02:45:00,5044,10,,,,1
661326,02:48:00,02:48:00,5045,11,,,,1
661326,02:52:00,02:52:00,5051,12,,,,1
661326,02:53:00,02:53:00,6854,13,,,,1
661326,02:54:00,02:54:00,5046,14,,,,1
661327,02:55:00,02:55:00,5046,1,,,,1
661327,03:02:00,03:02:00,5047,2,,,,1
661327,03:05:00,03:05:00,5048,3,,,,1
661327,03:10:00,03:10:00,5049,4,,,,1
661327,03:11:00,03:11:00,23509,5,,,,1
661327,03:12:00,03:12:00,5050,6,,,,1
661327,03:13:00,03:13:00,5042,7,,,,1
661327,03:14:00,03:14:00,5043,8,,,,1
661327,03:17:00,03:17:00,6248,9,,,,1
661327,03:20:00,03:20:00,5044,10,,,,1
661327,03:23:00,03:23:00,5045,11,,,,1
661327,03:27:00,03:27:00,5051,12,,,,1
661327,03:28:00,03:28:00,6854,13,,,,1
661327,03:29:00,03:29:00,5046,14,,,,1
661328,03:30:00,03:30:00,5046,1,,,,1
661328,03:37:00,03:37:00,5047,2,,,,1
661328,03:40:00,03:40:00,5048,3,,,,1
661328,03:45:00,03:45:00,5049,4,,,,1
661328,03:46:00,03:46:00,23509,5,,,,1
661328,03:47:00,03:47:00,5050,6,,,,1
661331,00:40:00,00:40:00,5046,1,,,,1
661331,00:42:00,00:42:00,5047,2,,,,1
661331,00:45:00,00:45:00,5048,3,,,,1
661331,00:50:00,00:50:00,5049,4,,,,1
661331,00:51:00,00:51:00,23509,5,,,,1
661331,00:52:00,00:52:00,5050,6,,,,1
661331,00:53:00,00:53:00,5042,7,,,,1
661331,00:54:00,00:54:00,5043,8,,,,1
661331,00:55:00,00:55:00,6248,9,,,,1
661331,01:00:00,01:00:00,5044,10,,,,1
661331,01:03:00,01:03:00,5045,11,,,,1
661331,01:07:00,01:07:00,5051,12,,,,1
661331,01:08:00,01:08:00,6854,13,,,,1
661331,01:09:00,01:09:00,5046,14,,,,1
661332,01:10:00,01:10:00,5046,1,,,,1
661332,01:17:00,01:17:00,5047,2,,,,1
661332,01:20:00,01:20:00,5048,3,,,,1
661332,01:25:00,01:25:00,5049,4,,,,1
661332,01:26:00,01:26:00,23509,5,,,,1
661332,01:27:00,01:27:00,5050,6,,,,1
661332,01:28:00,01:28:00,5042,7,,,,1
661332,01:29:00,01:29:00,5043,8,,,,1
661332,01:30:00,01:30:00,6248,9,,,,1
661332,01:35:00,01:35:00,5044,10,,,,1
661332,01:38:00,01:38:00,5045,11,,,,1
661332,01:42:00,01:42:00,5051,12,,,,1
661332,01:43:00,01:43:00,6854,13,,,,1
661332,01:44:00,01:44:00,5046,14,,,,1
661333,01:45:00,01:45:00,5046,1,,,,1
661333,01:52:00,01:52:00,5047,2,,,,1
661333,01:55:00,01:55:00,5048,3,,,,1
661333,02:00:00,02:00:00,5049,4,,,,1
661333,02:01:00,02:01:00,23509,5,,,,1
661333,02:02:00,02:02:00,5050,6,,,,1
661333,02:03:00,02:03:00,5042,7,,,,1
661333,02:04:00,02:04:00,5043,8,,,,1
661333,02:05:00,02:05:00,6248,9,,,,1
661333,02:10:00,02:10:00,5044,10,,,,1
661333,02:13:00,02:13:00,5045,11,,,,1
661333,02:17:00,02:17:00,5051,12,,,,1
661333,02:18:00,02:18:00,6854,13,,,,1
661333,02:19:00,02:19:00,5046,14,,,,1
661334,02:20:00,02:20:00,5046,1,,,,1
661334,02:27:00,02:27:00,5047,2,,,,1
661334,02:30:00,02:30:00,5048,3,,,,1
661334,02:35:00,02:35:00,5049,4,,,,1
661334,02:36:00,02:36:00,23509,5,,,,1
661334,02:37:00,02:37:00,5050,6,,,,1
661334,02:38:00,02:38:00,5042,7,,,,1
661334,02:39:00,02:39:00,5043,8,,,,1
661334,02:41:00,02:41:00,6248,9,,,,1
661334,02:45:00,02:45:00,5044,10,,,,1
661334,02:48:00,02:48:00,5045,11,,,,1
661334,02:52:00,02:52:00,5051,12,,,,1
661334,02:53:00,02:53:00,6854,13,,,,1
661334,02:54:00,02:54:00,5046,14,,,,1
661335,02:55:00,02:55:00,5046,1,,,,1
661335,03:02:00,03:02:00,5047,2,,,,1
661335,03:05:00,03:05:00,5048,3,,,,1
661335,03:10:00,03:10:00,5049,4,,,,1
661335,03:11:00,03:11:00,23509,5,,,,1
661335,03:12:00,03:12:00,5050,6,,,,1
661335,03:13:00,03:13:00,5042,7,,,,1
661335,03:14:00,03:14:00,5043,8,,,,1
661335,03:17:00,03:17:00,6248,9,,,,1
661335,03:20:00,03:20:00,5044,10,,,,1
661335,03:23:00,03:23:00,5045,11,,,,1
661335,03:27:00,03:27:00,5051,12,,,,1
661335,03:28:00,03:28:00,6854,13,,,,1
661335,03:29:00,03:29:00,5046,14,,,,1
661336,03:30:00,03:30:00,5046,1,,,,1
661336,03:37:00,03:37:00,5047,2,,,,1
661336,03:40:00,03:40:00,5048,3,,,,1
661336,03:45:00,03:45:00,5049,4,,,,1
661336,03:46:00,03:46:00,23509,5,,,,1
661336,03:47:00,03:47:00,5050,6,,,,1
661336,03:48:00,03:48:00,5042,7,,,,1
661336,03:49:00,03:49:00,5043,8,,,,1
661336,03:52:00,03:52:00,6248,9,,,,1
661336,03:55:00,03:55:00,5044,10,,,,1
661336,03:58:00,03:58:00,5045,11,,,,1
661336,04:02:00,04:02:00,5051,12,,,,1
661336,04:03:00,04:03:00,6854,13,,,,1
661336,04:04:00,04:04:00,5046,14,,,,1
661337,04:05:00,04:05:00,5046,1,,,,1
661337,04:12:00,04:12:00,5047,2,,,,1
661337,04:15:00,04:15:00,5048,3,,,,1
661337,04:20:00,04:20:00,5049,4,,,,1
661337,04:21:00,04:21:00,23509,5,,,,1
661337,04:22:00,04:22:00,5050,6,,,,1
661337,04:23:00,04:23:00,5042,7,,,,1
661337,04:24:00,04:24:00,5043,8,,,,1
661337,04:27:00,04:27:00,6248,9,,,,1
661337,04:30:00,04:30:00,5044,10,,,,1
661337,04:33:00,04:33:00,5045,11,,,,1
661337,04:37:00,04:37:00,5051,12,,,,1
661337,04:38:00,04:38:00,6854,13,,,,1
661337,04:39:00,04:39:00,5046,14,,,,1
661338,04:40:00,04:40:00,5046,1,,,,1
661338,04:47:00,04:47:00,5047,2,,,,1
661338,04:50:00,04:50:00,5048,3,,,,1
671379,22:00:00,22:00:00,5046,1,,,,1
671379,22:07:00,22:07:00,5047,2,,,,1
671379,22:10:00,22:10:00,5048,3,,,,1
671379,22:20:00,22:20:00,5049,4,,,,1
671379,22:21:00,22:21:00,23509,5,,,,1
671379,22:23:00,22:23:00,5050,6,,,,1
671379,22:25:00,22:25:00,5042,7,,,,1
671379,22:26:00,22:26:00,5043,8,,,,1
671379,22:27:00,22:27:00,6248,9,,,,1
671379,22:30:00,22:30:00,5044,10,,,,1
671379,22:33:00,22:33:00,5045,11,,,,1
671379,22:37:00,22:37:00,5051,12,,,,1
671379,22:38:00,22:38:00,6854,13,,,,1
671379,22:39:00,22:39:00,5046,14,,,,1
671380,22:40:00,22:40:00,5046,1,,,,1
671380,22:47:00,22:47:00,5047,2,,,,1
671380,22:50:00,22:50:00,5048,3,,,,1
671380,23:00:00,23:00:00,5049,4,,,,1
671380,23:01:00,23:01:00,23509,5,,,,1
671380,23:03:00,23:03:00,5050,6,,,,1
671380,23:05:00,23:05:00,5042,7,,,,1
671380,23:06:00,23:06:00,5043,8,,,,1
671380,23:07:00,23:07:00,6248,9,,,,1
671380,23:10:00,23:10:00,5044,10,,,,1
671380,23:13:00,23:13:00,5045,11,,,,1
671380,23:17:00,23:17:00,5051,12,,,,1
671380,23:18:00,23:18:00,6854,13,,,,1
671380,23:19:00,23:19:00,5046,14,,,,1
671381,23:20:00,23:20:00,5046,1,,,,1
671381,23:27:00,23:27:00,5047,2,,,,1
671381,23:30:00,23:30:00,5048,3,,,,1
671381,23:40:00,23:40:00,5049,4,,,,1
671381,23:41:00,23:41:00,23509,5,,,,1
671381,23:43:00,23:43:00,5050,6,,,,1
671381,23:45:00,23:45:00,5042,7,,,,1
671381,23:46:00,23:46:00,5043,8,,,,1
671381,23:47:00,23:47:00,6248,9,,,,1
671381,23:50:00,23:50:00,5044,10,,,,1
671381,23:53:00,23:53:00,5045,11,,,,1
671381,23:57:00,23:57:00,5051,12,,,,1
671381,23:58:00,23:58:00,6854,13,,,,1
671381,23:59:00,23:59:00,5046,14,,,,1
671382,21:53:00,21:53:00,5045,1,,,,1
671382,21:57:00,21:57:00,5051,2,,,,1
671382,21:58:00,21:58:00,6854,3,,,,1
671382,21:59:00,21:59:00,5046,4,,,,1
